DATE,PRCP,TAVG,TMAX,TMIN,WT01,WT02,WT03,WT08,WT11,WT13,WT16,WT17,WT18,WT19,WT22
06/11/11,0.04,,78,58,1,,,1,,1,1,,,,
06/12/11,0,,68,55,,,,,,,,,,,
06/13/11,0,,77,55,,,,,,,,,,,
06/14/11,0,,74,55,,,,,,,,,,,
06/15/11,0,,74,53,,,,,,,1,,,,
06/16/11,0.06,,77,63,1,,1,1,,1,1,,,,
06/17/11,0,,79,60,1,,,,,,,,,,
06/18/11,0,,83,61,1,,,1,,1,,,,,
06/19/11,0,,79,63,,,,,,,,,,,
06/20/11,0.01,,78,61,1,,,1,,1,1,,,,
06/21/11,0.52,,83,68,1,,1,1,,,1,,,,
06/22/11,0.31,,84,69,1,,,1,,1,1,,,,
06/23/11,0.28,,74,66,1,,,,,,1,,,,
06/24/11,0.11,,71,60,1,,,,,1,1,,,,
06/25/11,0,,78,61,,,,,,,,,,,
06/26/11,0,,79,61,,,,,,,,,,,
06/27/11,0,,81,59,,,,1,,,,,,,
06/28/11,0,,80,65,,,,,,,,,,,
06/29/11,0,,79,58,,,,1,,,,,,,
06/30/11,0,,83,58,,,,,,,,,,,
07/01/11,0,,88,62,,,,,,,,,,,
07/02/11,0.42,,97,72,1,,,1,,1,1,,,,
07/03/11,0,,93,73,,,,,,,,,,,
07/04/11,0,,83,70,,,,1,,,,,,,
07/05/11,0,,90,66,,,,1,,,,,,,
07/06/11,0,,91,69,,,,,,,,,,,
07/07/11,0,,81,64,,,,,,,,,,,
07/08/11,0,,85,65,,,1,1,,,,,,,
07/09/11,0,,87,66,,,,1,,,,,,,
07/10/11,0,,91,73,,,,,,,,,,,
07/11/11,0.53,,85,70,1,1,1,1,,,1,,,,
07/12/11,0,,90,70,,,,,,,,,,,
07/13/11,0,,82,63,,,,,,,,,,,
07/14/11,0,,79,59,,,,,,,,,,,
07/15/11,0.01,,85,66,,,,,,,1,,,,
07/16/11,0,,88,68,,,,,,,,,,,
07/17/11,0,,93,73,1,,,1,,1,,,,,
07/18/11,0.31,,96,74,1,,1,1,,1,1,,,,
07/19/11,0,,90,74,1,,,1,,1,1,,,,
07/20/11,0,,96,76,1,,,1,,1,,,,,
07/21/11,0,,100,81,,,,1,,,,,,,
07/22/11,0.25,,95,72,1,,,1,,,1,,,,
07/23/11,0.25,,92,72,1,,,1,,1,1,,,,
07/24/11,0.01,,90,73,1,,,,,1,1,,,,
07/25/11,0,,89,74,,,,,,,,,,,
07/26/11,0,,86,67,,,,,,,,,,,
07/27/11,0.39,,82,63,1,,,,,1,1,,,,
07/28/11,2.07,,89,71,1,,,,,1,1,,,,
07/29/11,0.81,,89,72,1,,,1,,1,1,,,,
07/30/11,0,,88,67,,,,,,,,,,,
07/31/11,0,,93,72,,,,,,,,,,,
08/01/11,0,,92,76,,,,,,,,,,,
08/02/11,0.1,,86,74,1,,,,,1,1,,,,
08/03/11,0.28,,84,73,1,,,1,,1,1,,,,
08/04/11,0.01,,81,68,1,,,,,1,1,,,,
08/05/11,0,,85,67,,,,,,,,,,,
08/06/11,0.28,,85,73,1,,,1,,1,1,,,,
08/07/11,0.03,,87,70,1,,,1,,1,1,,,,
08/08/11,0.02,,83,69,,,,,,,1,,,,
08/09/11,0.87,,83,65,1,,1,,,1,1,,,,
08/10/11,0,,77,65,,,,,,,,,,,
08/11/11,0,,80,59,,,,,,,,,,,
08/12/11,0,,80,63,,,,,,,,,,,
08/13/11,0.04,,82,64,1,,,1,,,1,,,,
08/14/11,0.13,,71,64,1,,,,,1,1,,,,
08/15/11,0,,82,63,,,,,,,,,,,
08/16/11,0,,83,60,,,,,,,,,,,
08/17/11,0,,83,64,,,,,,,,,,,
08/18/11,0.01,,85,66,,,,1,,,1,,,,
08/19/11,0,,84,63,1,,,1,,,,,,,
08/20/11,0.06,,85,66,1,,,,,1,1,,,,
08/21/11,0.11,,79,64,1,,,,,1,1,,,,
08/22/11,0,,76,56,,,,,,,,,,,
08/23/11,0,,81,58,,,,1,,,1,,,,
08/24/11,0.28,,88,68,1,,,,,1,1,,,,
08/25/11,0,,77,66,,,,,,,,,,,
08/26/11,0,,77,62,,,,,,,,,,,
08/27/11,0,,85,60,1,,,1,,1,,,,,
08/28/11,0,,78,59,,,,,,,,,,,
08/29/11,0,,80,57,,,,,,,,,,,
08/30/11,0,,80,61,,,,,,,,,,,
08/31/11,0,,81,64,,,,,,,1,,,,
09/01/11,0.01,,93,70,1,,,1,,1,1,,,,
09/02/11,0,,99,73,1,,,1,,1,,,,,
09/03/11,0.14,,96,72,1,,,1,,1,1,,,,
09/04/11,0.31,,77,64,1,,,,,1,1,,,,
09/05/11,0,,64,54,1,,,,,1,,,,,
09/06/11,0,,65,54,,,,,,,,,,,
09/07/11,0.91,,61,55,1,,,,,1,1,,,,
09/08/11,0.67,,66,60,1,,,,,1,1,,,,
09/09/11,0.53,,77,63,1,,,,,1,1,,,,
09/10/11,1.47,,75,62,1,,,,,1,1,,,,
09/11/11,0.12,,78,65,1,,,1,,1,1,,,,
09/12/11,0.12,,83,60,1,,,1,,1,1,,,,
09/13/11,0,,81,61,,,,1,,,,,,,
09/14/11,0.29,,70,52,1,,,,,1,1,,,,
09/15/11,0,,61,45,,,,,,,,,,,
09/16/11,0,,61,44,,,,,,,,,,,
09/17/11,0,,65,52,,,,,,,,,,,
09/18/11,0,,68,50,,,,,,,,,,,
09/19/11,0.62,,67,61,1,,,,,1,1,,,,
09/20/11,0,,71,52,1,,,1,,1,,,,,
09/21/11,0,,76,62,1,,,1,,1,,,,,
09/22/11,0,,72,53,,,,,,,,,,,
09/23/11,0.83,,59,51,1,,,,,1,1,,,,
09/24/11,0,,67,46,1,,,,,,,,,,
09/25/11,0,,73,55,1,,,1,,1,,,,,
09/26/11,0.69,,71,53,1,,1,,,1,1,,,,
09/27/11,0.1,,69,49,1,,,,,1,1,,,,
09/28/11,0.03,,64,53,1,,,,,,1,,,,
09/29/11,0.14,,64,53,1,,,,,1,1,,,,
09/30/11,0.01,,56,42,1,,,1,,1,1,,,,
10/01/11,0,,54,43,1,,,1,,,1,,,,
10/02/11,0,,62,42,,,,,,,,,,,
10/03/11,0,,63,49,,,,,,,1,,,,
10/04/11,0,,73,47,,,,,,,,,,,
10/05/11,0,,74,47,1,,,,,1,,,,,
10/06/11,0,,74,50,1,,,,,1,,,,,
10/07/11,0,,77,49,1,1,,,,1,,,,,
10/08/11,0,,79,53,1,,,1,,1,,,,,
10/09/11,0,,80,53,1,,,1,,1,,,,,
10/10/11,0,,75,54,1,,,1,,1,,,,,
10/11/11,0,,78,51,1,,,1,,1,,,,,
10/12/11,0.24,,63,57,1,,,,,1,1,,,,
10/13/11,0.02,,66,58,1,,,1,,1,1,,,,
10/14/11,0.23,,60,50,1,,,,,1,1,,,,
10/15/11,0,,57,46,,,,,,,1,,,,
10/16/11,0,,59,49,,,,,,,1,,,,
10/17/11,0,,61,44,,,,,,,,,,,
10/18/11,0,,56,42,1,,,,,1,1,,,,
10/19/11,0,,51,48,1,,,,,1,1,,,,
10/20/11,0,,52,43,1,,,,,1,1,,,,
10/21/11,0,,48,44,,,,,,,,,,,
10/22/11,0,,58,35,,,,,,,,,,,
10/23/11,0,,63,38,1,,,,,1,,,,,
10/24/11,0.03,,62,48,1,,,,,1,1,,,,
10/25/11,0.17,,61,44,,,,1,,,1,,,,
10/26/11,0.09,,58,45,1,,,1,,1,1,,,,
10/27/11,0.09,,47,36,1,,,,,1,1,,,,
10/28/11,0,,52,31,1,,,,,1,,,,,
10/29/11,0.01,,49,34,1,,,,,1,1,,,,
10/30/11,0,,52,30,1,,,,,1,1,,,,
10/31/11,0,,51,44,,,,,,,1,,,,
11/01/11,0,,58,35,1,,,,,1,,,,,
11/02/11,0,,65,46,,,,,,,,,,,
11/03/11,0,,55,41,1,,,,,,,,,,
11/04/11,0,,52,35,1,,,,,,,,,,
11/05/11,0,,52,31,,,,,,,,,,,
11/06/11,0,,61,36,,,,,,,,,,,
11/07/11,0,,60,53,1,,,,,1,1,,,,
11/08/11,0.11,,66,52,1,1,,,,1,1,,,,
11/09/11,0.26,,61,42,1,,,,,1,1,,,,
11/10/11,0.01,,45,34,1,,,,,1,1,,1,,
11/11/11,0,,43,33,,,,,,,,,,,
11/12/11,0,,59,36,,,,,,,,,,,
11/13/11,0,,64,51,,,,,,,,,,,
11/14/11,0.43,,64,42,1,,,,,1,1,,,,
11/15/11,0,,56,41,1,,,,,1,,,,,
11/16/11,0,,50,34,1,,,,,1,,,,,
11/17/11,0,,39,28,,,,,,,,,1,,
11/18/11,0,,47,25,,,,,,,,,,,
11/19/11,0,,56,40,,,,,,,,,,,
11/20/11,0,,58,38,,,,,,,1,,,,
11/21/11,0,,43,34,,,,,,,,,,,
11/22/11,1.13,,39,31,1,,,,,1,1,,,,
11/23/11,0.41,,52,37,1,,,,,1,1,,,,
11/24/11,0,,43,34,1,1,,1,,1,,,,,
11/25/11,0,,59,41,1,,,,,1,,,,,
11/26/11,0,,61,46,,,,,,,1,,,,
11/27/11,0.78,,58,38,1,,,,,1,1,,,,
11/28/11,0.32,,41,34,1,,,,,1,1,,,,
11/29/11,1.97,,41,35,1,,,1,,1,1,,1,1,
11/30/11,0.04,,39,30,,,,,,,,,1,,
12/01/11,0,,43,28,1,,,1,,1,,,,,
12/02/11,0.06,,40,31,1,,,,,1,,,1,,
12/03/11,0,,49,31,1,,,1,,1,,,,,
12/04/11,0.28,,51,45,1,,,,,1,1,,,,
12/05/11,0.47,,47,32,1,,,,,1,1,,1,,
12/06/11,0,,38,32,,,,,,,,,,,
12/07/11,0,,36,29,,,,,,,,,,,
12/08/11,0,,38,26,,,,,,,,,,,
12/09/11,0.02,,33,22,1,,,1,,1,,,1,,
12/10/11,0,,29,17,,,,,,,,,,,
12/11/11,0,,37,20,,,,,,,,,,,
12/12/11,0,,43,26,,,,1,,,,,,,
12/13/11,0,,44,26,,,,1,,,1,,,,
12/14/11,0.4,,53,37,1,,,1,,1,1,,,,
12/15/11,0.2,,58,36,1,,,,,1,1,,,,
12/16/11,0,,37,30,,,,,,,,,,,
12/17/11,0,,31,28,1,,,1,,1,,,1,,
12/18/11,0,,38,30,1,,,1,,,,,,,
12/19/11,0,,51,35,1,,,1,,,,,,,
12/20/11,0.01,,38,32,1,,,,,1,1,,,,
12/21/11,0.02,,48,38,1,1,,,,1,1,,,,
12/22/11,0.03,,44,35,1,,,,,1,1,,,,
12/23/11,0,,35,24,1,,,,,1,,,1,,
12/24/11,0.01,,35,20,1,,,1,,1,,,1,,
12/25/11,0,,45,32,,,,,,,,,,,
12/26/11,0,,44,34,,,,,,,,,,,
12/27/11,0.19,,38,30,1,,,,,1,1,,1,1,
12/28/11,0,,30,21,,,,,,,,,,,
12/29/11,0.02,,40,22,1,,,1,,1,1,,1,,
12/30/11,0.41,,45,34,1,,,,,1,1,,,,
12/31/11,0,,45,38,1,,,,,1,1,,,,
01/01/12,0.02,,47,31,1,,,,,,1,,1,,
01/02/12,0,,32,21,1,,,1,,1,,,1,,
01/03/12,0,,23,17,,,,1,,,,,1,,
01/04/12,0,,35,21,,,,,,,,,,,
01/05/12,0,,41,26,1,,,1,,1,,,,,
01/06/12,0,,53,38,,,,,,,,,,,
01/07/12,0,,46,35,,,,,,,,,,,
01/08/12,0,,38,25,,,,,,,,,,,
01/09/12,0,,41,26,,,,,,,,,,,
01/10/12,0,,47,33,,,,,,,,,,,
01/11/12,0.15,,45,29,1,,,1,,1,1,,,,
01/12/12,0.12,,41,24,1,,,1,,1,1,,1,1,
01/13/12,0,,29,20,1,,,1,,1,,,1,,
01/14/12,0,,23,18,1,,,1,,1,,,1,,
01/15/12,0,,27,13,,,,,,,,,,,
01/16/12,0.01,,45,21,1,,,,,1,1,,,,
01/17/12,0.65,,53,26,1,,,1,,1,1,,1,,
01/18/12,0,,26,20,,,,,,,,,1,,
01/19/12,0.01,,30,9,1,1,,,,1,,,1,,1
01/20/12,0.1,,17,6,1,,,,,1,,,1,,
01/21/12,0,,26,12,1,,,,,1,,,1,,
01/22/12,0.01,,36,13,1,,,,,1,1,,,,
01/23/12,0.24,,50,33,1,,,,,1,1,,,,
01/24/12,0,,33,30,,,,,,,,,,,
01/25/12,0,,31,29,,,,1,,,,,1,,
01/26/12,0.09,,35,30,1,,,,,1,1,,1,,
01/27/12,0.13,,40,31,1,,,,,1,1,,1,,
01/28/12,0.01,,37,28,1,,,1,,1,,,1,,
01/29/12,0.07,,34,23,1,1,,1,,,,,1,,1
01/30/12,0,,39,17,,,,,,,,,,,
01/31/12,0,,56,38,,,,,,,,,,,
02/01/12,0,,51,39,,,,,,,1,,,,
02/02/12,0,,39,29,,,,1,,,,,,,
02/03/12,0,,41,27,1,,,1,,1,,,,,
02/04/12,0,,41,27,,,,,,,,,,,
02/05/12,0,,45,24,1,,,1,,1,,,,,
02/06/12,0,,51,29,,,,,,,,,,,
02/07/12,0,,36,25,1,,,1,,1,,,1,,
02/08/12,0,,36,22,,,,,,,,,,,
02/09/12,0,,39,24,,,,,,,,,,,
02/10/12,0.06,,33,20,1,,,1,,1,,,1,,
02/11/12,0,,20,13,1,,,,,1,,,1,,
02/12/12,0,,30,17,,,,,,,,,1,,
02/13/12,0,,37,19,,,,,,,,,,,
02/14/12,0.01,,34,28,1,,,1,,1,,,1,,
02/15/12,0.04,,39,33,1,,,,,1,1,,,,
02/16/12,0.15,,43,33,1,,,,,1,1,,,,
02/17/12,0,,44,31,,,,1,,,,,,,
02/18/12,0,,39,28,,,,,,,1,,,,
02/19/12,0,,33,23,,,,,,,,,,,
02/20/12,0,,37,19,,,,,,,,,,,
02/21/12,0.11,,42,29,1,,,,,1,1,,1,,
02/22/12,0.01,,42,34,1,,,,,1,1,,1,1,
02/23/12,0.02,,43,32,1,,,,,1,1,,1,,
02/24/12,0.22,,35,31,1,,,,,1,1,,1,,
02/25/12,0,,33,29,1,,,1,,,,,1,,
02/26/12,0,,36,24,,,,,,,,,,,
02/27/12,0,,47,30,,,,,,,,,,,
02/28/12,0,,41,22,,,,,,,,,,,
02/29/12,0.47,,47,32,1,1,,1,,,1,,,,
03/01/12,0.02,,44,35,1,,,,,1,1,,,,
03/02/12,0.41,,51,34,1,,,,,1,1,,,,
03/03/12,0,,41,30,,,,,,,,,1,,
03/04/12,0,,35,24,,,,1,,,,,1,,
03/05/12,0,,32,22,,,,,,,,,,,
03/06/12,0,,53,26,,,,,,,,,,,
03/07/12,0,,67,46,,,,,,,,,,,
03/08/12,0.1,,60,33,1,,,,,1,1,,,,
03/09/12,0,,38,24,,,,1,,,,,1,,
03/10/12,0,,46,21,,,,,,,,,,,
03/11/12,0,,65,38,,,,,,,,,,,
03/12/12,0.51,,60,45,1,,,,,1,1,,,,
03/13/12,0.01,,66,50,,,,,,,1,,,,
03/14/12,0,,74,38,,,,,,,,,,,
03/15/12,0.04,,75,55,,,,,,,1,,,,
03/16/12,0,,70,54,1,,,1,,1,,,,,
03/17/12,0,,74,47,1,1,,,,1,,,,,
03/18/12,0,,76,50,1,,,1,,1,,,,,
03/19/12,0,,75,51,1,1,,,,1,,,,,
03/20/12,0,,81,54,,,,,,,,,,,
03/21/12,0,,83,56,1,,,1,,1,,,,,
03/22/12,0,,83,53,,,,1,,,,,,,
03/23/12,0.03,,69,52,1,,,1,,1,1,,,,
03/24/12,0.07,,60,50,1,,,,,1,1,,,,
03/25/12,0.01,,69,43,1,,,,,1,1,,,,
03/26/12,0,,45,29,,,,,,,,,,,
03/27/12,0,,54,28,,,,1,,,,,,,
03/28/12,0,,69,43,,,,,,,,,,,
03/29/12,0,,44,34,,,,,,,,,,,
03/30/12,0.71,,41,33,1,,,,,1,1,,,,
03/31/12,0,,44,35,,,,,,,,,,,
04/01/12,0,,55,39,1,,,1,,,,,,,
04/02/12,0,,53,33,1,,,,,,,,,,
04/03/12,0.03,,60,36,,,,,,,1,,,,
04/04/12,0,,62,39,,,,,,,,,,,
04/05/12,0,,48,33,,,,,,,,,,,
04/06/12,0,,58,31,,,,,,,,,,,
04/07/12,0,,63,32,,,,,,,,,,,
04/08/12,0,,62,48,,,,,,,,,,,
04/09/12,0,,62,39,,,,,,,1,,,,
04/10/12,0,,46,37,,,,,,,1,,,,
04/11/12,0,,53,35,,,,,,,1,,,,
04/12/12,0,,56,32,,,,,,,,,,,
04/13/12,0,,61,34,,,,,,,,,,,
04/14/12,0.04,,61,44,1,,,,,,1,,,,
04/15/12,0.79,,78,56,1,,,1,,1,1,,,,
04/16/12,0,,72,48,,,,,,,1,,,,
04/17/12,0,,58,39,,,,,,,,,,,
04/18/12,0,,61,35,,,,,,,,,,,
04/19/12,0,,73,47,,,,,,,1,,,,
04/20/12,0.39,,76,38,1,,,,,1,1,,,,
04/21/12,0.01,,52,38,,,,,,,1,,,,
04/22/12,0,,51,37,,,,,,,,,,,
04/23/12,0,,56,40,,,,,,,,,,,
04/24/12,0,,61,40,,,,,,,,,,,
04/25/12,0,,64,37,,,,,,,,,,,
04/26/12,0,,59,40,,,,,,,1,,,,
04/27/12,0,,55,34,,,,,,,,,,,
04/28/12,0,,46,34,,,,,,,,,,,
04/29/12,0,,59,29,,,,,,,,,,,
04/30/12,0.71,,54,42,1,,,,,1,1,,,,
05/01/12,0.02,,58,49,1,,,,,1,1,,,,
05/02/12,0,,84,51,1,,,1,,1,,,,,
05/03/12,0.51,,89,62,1,,,1,,1,1,,,,
05/04/12,0.24,,77,57,1,,,,,1,1,,,,
05/05/12,0,,68,55,,,,,,,,,,,
05/06/12,0,,67,50,,,,,,,1,,,,
05/07/12,0.81,,63,50,1,,,,,1,1,,,,
05/08/12,0.03,,74,56,1,,,,,1,1,,,,
05/09/12,0.05,,66,49,1,,,,,,1,,,,
05/10/12,0,,65,44,,,,,,,,,,,
05/11/12,0,,75,48,,,,,,,,,,,
05/12/12,0.05,,74,56,1,,,1,,1,1,,,,
05/13/12,0.13,,68,47,1,,,,,1,1,,,,
05/14/12,0,,74,50,,,,,,,,,,,
05/15/12,0,,81,49,,,,,,,,,,,
05/16/12,0.07,,68,48,1,,,,,,1,,,,
05/17/12,0,,64,42,,,,,,,,,,,
05/18/12,0,,74,47,,,,,,,,,,,
05/19/12,0,,84,52,,,,,,,,,,,
05/20/12,0,,87,56,,,,,,,,,,,
05/21/12,0.09,,84,56,,,,,,,1,,,,
05/22/12,0,,72,54,,,,,,,,,,,
05/23/12,0,,74,50,,,,,,,,,,,
05/24/12,0,,84,59,,,,,,,,,,,
05/25/12,0,,90,70,,,,,,,,,,,
05/26/12,0.24,,73,60,1,,,,,1,1,,,,
05/27/12,0.01,,82,58,,,,,,,1,,,,
05/28/12,0,,92,65,1,,,1,,1,,,,,
05/29/12,0.11,,83,68,1,,,1,,1,1,,,,
05/30/12,0,,75,54,,,,,,,,,,,
05/31/12,0.11,,65,49,1,,,,,,1,,,,
06/01/12,0.57,,65,51,1,,,,,1,1,,,,
06/02/12,0.02,,74,49,,,,,,,1,,,,
06/03/12,0,,79,56,,,,,,,1,,,,
06/04/12,0,,72,52,,,,,,,,,,,
06/05/12,0.08,,68,53,1,,,,,1,1,,,,
06/06/12,0.09,,78,49,,,,,,,1,,,,
06/07/12,0,,82,55,,,,,,,,,,,
06/08/12,0,,85,60,,,,,,,,,,,
06/09/12,0,,90,68,,,,,,,,,,,
06/10/12,0,,91,67,,,,,,,,,,,
06/11/12,0.01,,77,68,,,,,,,1,,,,
06/12/12,0,,82,57,1,,,,,1,1,,,,
06/13/12,0,,70,51,,,,,,,,,,,
06/14/12,0,,77,51,,,,,,,,,,,
06/15/12,0,,85,62,,,,,,,,,,,
06/16/12,0,,87,65,,,,,,,,,,,
06/17/12,0.21,,82,69,1,,,,,1,1,,,,
06/18/12,0.08,,83,60,,,,,,,1,,,,
06/19/12,0,,95,76,,,,1,,,,,,,
06/20/12,0,,94,75,,,,,,,,,,,
06/21/12,0.01,,94,70,,,,1,,,1,,,,
06/22/12,0,,82,65,,,,,,,,,,,
06/23/12,0,,80,59,,,,,,,,,,,
06/24/12,0,,86,67,,,,1,,,1,,,,
06/25/12,0,,75,60,,,,1,,,,,,,
06/26/12,0,,83,56,,,,,,,,,,,
06/27/12,0,,89,62,,,,1,,,,,,,
06/28/12,0,,98,72,,,,,,,,,,,
06/29/12,0,,93,74,,,,,,,,,,,
06/30/12,0,,94,72,,,,1,,,,,,,
07/01/12,0,,93,65,,,,,,,,,,,
07/02/12,0,,92,68,,,,1,,,,,,,
07/03/12,1.48,,85,69,1,,,,,1,1,,,,
07/04/12,0.68,,101,72,1,,,1,,1,1,,,,
07/05/12,0.34,,88,70,1,,,1,1,,1,,,,
07/06/12,0,,99,76,,,,,,,,,,,
07/07/12,0.06,,96,69,,,,,,,1,,,,
07/08/12,0,,86,67,,,,,,,,,,,
07/09/12,0,,82,63,,,,,,,1,,,,
07/10/12,0,,81,66,,,,,,,,,,,
07/11/12,0,,83,62,,,,,,,,,,,
07/12/12,0,,86,63,,,,,,,,,,,
07/13/12,0,,89,70,,,,,,,,,,,
07/14/12,0,,83,69,,,,,,,1,,,,
07/15/12,0,,93,74,,,,,,,1,,,,
07/16/12,0,,92,72,,,,,,,,,,,
07/17/12,0,,101,79,,,,,,,,,,,
07/18/12,0.09,,85,73,1,,,,,1,1,,,,
07/19/12,0.95,,74,67,1,1,,1,,1,1,,,,
07/20/12,0,,81,64,,,,,,,,,,,
07/21/12,0,,88,59,,,,,,,,,,,
07/22/12,0,,91,72,,,,,,,,,,,
07/23/12,0,,97,76,,,,,,,1,,,,
07/24/12,0,,86,67,,,,,,,,,,,
07/25/12,0,,86,59,,,,,,,,,,,
07/26/12,0.19,,84,71,1,,,,,1,1,,,,
07/27/12,0.36,,81,68,1,,,,,1,1,,,,
07/28/12,0.01,,83,65,,,,,,,1,,,,
07/29/12,0,,83,60,,,,,,,,,,,
07/30/12,0,,87,67,,,,,,,,,,,
07/31/12,0.04,,87,68,,,,,,,1,,,,
08/01/12,0,,86,65,,,,,,,,,,,
08/02/12,0,,89,67,,,,,,,,,,,
08/03/12,0,,92,71,,,,,,,,,,,
08/04/12,0.22,,91,73,1,,,,,1,1,,,,
08/05/12,0.04,,88,68,1,,,,,1,1,,,,
08/06/12,0,,81,58,,,,,,,,,,,
08/07/12,0,,90,62,,,,,,,,,,,
08/08/12,0,,88,71,,,,,,,1,,,,
08/09/12,1.08,,71,63,1,,,,,1,1,,,,
08/10/12,0.23,,76,63,1,,,,,1,1,,,,
08/11/12,0,,72,60,1,,,,,1,1,,,,
08/12/12,0,,81,61,,,,,,,,,,,
08/13/12,0.03,,78,66,1,,,,,1,1,,,,
08/14/12,0.69,,76,62,1,,,,,1,1,,,,
08/15/12,0,,82,60,1,,,,,1,,,,,
08/16/12,0.01,,83,65,1,,,,,1,1,,,,
08/17/12,0,,77,63,,,,,,,,,,,
08/18/12,0,,74,52,,,,,,,,,,,
08/19/12,0,,77,58,,,,,,,,,,,
08/20/12,0,,76,58,,,,,,,,,,,
08/21/12,0.38,,77,57,1,,,,,,1,,,,
08/22/12,0,,81,56,1,,,,,,,,,,
08/23/12,0,,86,59,,,,,,,,,,,
08/24/12,0,,87,63,,,,,,,,,,,
08/25/12,0,,90,65,1,,,1,,1,,,,,
08/26/12,0,,87,70,,,,,,,1,,,,
08/27/12,0.43,,79,70,1,,,1,,1,1,,,,
08/28/12,0,,80,63,,,,,,,,,,,
08/29/12,0,,76,59,,,,,,,,,,,
08/30/12,0,,84,60,,,,,,,,,,,
08/31/12,0,,95,68,,,,,,,,,,,
09/01/12,0,,84,68,,,,,,,,,,,
09/02/12,0,,81,69,,,,,,,,,,,
09/03/12,0,,87,66,,,,,,,,,,,
09/04/12,1.12,,80,69,1,1,,,,1,1,,,,
09/05/12,0.01,,80,66,1,,,,,1,1,,,,
09/06/12,0,,85,68,,,,,,,,,,,
09/07/12,0.03,,81,63,,,,,,,1,,,,
09/08/12,0.34,,74,58,1,,,,,1,1,,,,
09/09/12,0,,72,52,,,,,,,,,,,
09/10/12,0,,75,51,,,,,,,,,,,
09/11/12,0,,79,54,,,,,,,,,,,
09/12/12,0,,82,60,,,,,,,,,,,
09/13/12,0,,83,64,,,,,,,,,,,
09/14/12,0.42,,72,54,1,,,,,1,1,,,,
09/15/12,0,,73,52,,,,,,,,,,,
09/16/12,0,,77,54,,,,,,,,,,,
09/17/12,0.34,,77,55,1,,,,,1,1,,,,
09/18/12,0.07,,66,48,1,,,,,1,1,,,,
09/19/12,0,,65,41,,,,,,,,,,,
09/20/12,0.05,,68,52,,,,,,,1,,,,
09/21/12,0.08,,71,50,,,,,,,1,,,,
09/22/12,0.01,,61,47,,,,,,,1,,,,
09/23/12,0,,58,46,,,,,,,1,,,,
09/24/12,0,,65,39,,,,,,,,,,,
09/25/12,0,,68,51,,,,,,,,,,,
09/26/12,0,,68,50,1,,,1,,1,,,,,
09/27/12,0,,65,46,,,,,,,,,,,
09/28/12,0,,69,48,,,,,,,,,,,
09/29/12,0,,72,46,,,,,,,,,,,
09/30/12,0,,65,47,,,,,,,,,,,
10/01/12,0,,65,43,,,,,,,,,,,
10/02/12,0.04,,70,54,,,,,,,1,,,,
10/03/12,0,,71,59,1,,,1,,1,1,,,,
10/04/12,0,,76,59,,,,,,,1,,,,
10/05/12,0.16,,66,45,1,,,,,,1,,,,
10/06/12,0,,50,41,,,,,,,,,,,
10/07/12,0,,51,40,,,,,,,1,,,,
10/08/12,0,,54,35,,,,,,,,,,,
10/09/12,0,,61,41,,,,,,,,,,,
10/10/12,0.08,,54,38,,,,,,,1,,,,
10/11/12,0,,61,34,,,,1,,,,,,,
10/12/12,0,,52,36,,,,,,,1,,,,
10/13/12,0.82,,61,33,1,,,1,,1,1,,,,
10/14/12,0.05,,69,59,1,,,1,,1,1,,,,
10/15/12,0.01,,58,47,1,,,,,,1,,,,
10/16/12,0,,57,39,,,,,,,1,,,,
10/17/12,0.09,,71,52,,,,,,,1,,,,
10/18/12,0.14,,61,50,1,,,,,,1,,,,
10/19/12,0.1,,57,46,1,,,,,,1,,,,
10/20/12,0.02,,56,46,1,,,,,1,1,,,,
10/21/12,0,,61,40,1,,,,,1,,,,,
10/22/12,0.06,,69,42,1,,,,,,1,,,,
10/23/12,0.24,,68,59,1,,,,,,1,,,,
10/24/12,0.04,,76,60,1,,,,,1,1,,,,
10/25/12,0,,77,58,,,,,,,,,,,
10/26/12,0.07,,68,47,1,,,,,,1,,,,
10/27/12,0,,54,43,,,,,,,,,,,
10/28/12,0,,47,40,,,,,,,1,,,,
10/29/12,0.06,,43,38,,,,,,,1,,,,
10/30/12,0.15,,46,37,1,,,,,1,1,,1,,
10/31/12,0.01,,43,38,,,,,,,1,,,,
11/01/12,0,,48,40,,,,,,,,,,,
11/02/12,0,,42,36,,,,,,,1,,,,
11/03/12,0,,47,32,,,,,,,,,,,
11/04/12,0,,40,30,,,,,,,,,,,
11/05/12,0,,42,33,,,,,,,,,,,
11/06/12,0,,41,29,,,,,,,,,,,
11/07/12,0,,48,32,,,,,,,,,,,
11/08/12,0,,47,27,,,,,,,,,,,
11/09/12,0.01,,51,31,1,,,1,,1,1,,,,
11/10/12,0,,59,45,1,,,,,1,1,,,,
11/11/12,0,,66,50,,,,,,,,,,,
11/12/12,0.43,,62,35,1,,,,,1,1,,,,
11/13/12,0,,35,28,,,,,,,,,,,
11/14/12,0,,40,23,,,,,,,,,,,
11/15/12,0,,46,30,,,,,,,,,,,
11/16/12,0,,52,27,1,,,1,,1,,,,,
11/17/12,0,,52,28,1,1,,1,,1,,,,,1
11/18/12,0,,52,32,1,1,,1,,1,,,,,
11/19/12,0,,55,32,1,1,,1,,1,,,,,
11/20/12,0,,54,37,1,,,1,,1,,,,,
