Date2,PRCP,TMAX,TMIN,WT01,WT02,WT03,WT04,WT05,WT06,WT07,WT08,WT09,WT10,WT11,WT13,WT14,WT15,WT16,WT17,WT18,WT19,WT22
5/13/13,0,56,30,,,,,,,,,,,,,,,,,,,
5/14/13,0,74,43,,,,,,,,,,,,,,,,,,,
5/15/13,0,84,57,,,,,,,,,,,,,,,,,,,
5/16/13,0,84,51,,,,,,,,,,,,,,,,,,,
5/17/13,0,73,50,,,,,,,,,,,,,,,,,,,
5/18/13,0,81,56,,,,,,,,,,,,,,,,,,,
5/19/13,0,85,58,,,,,,,,,,,,,,,,,,,
5/20/13,0,89,64,,,,,,,,,,,,,,,,,,,
5/21/13,0,87,71,,,,,,,,,,,,,,,,,,,
5/22/13,0.08,84,63,,,,,,,,,,,,,,,,,,,
5/23/13,0.23,68,42,,,,,,,,,,,,,,,,,,,
5/24/13,0,57,40,,,,,,,,,,,,,,,,,,,
5/25/13,0,67,39,,,,,,,,,,,,,,,,,,,
5/26/13,0,71,41,,,,,,,,,,,,,,,,,,,
5/27/13,0.7,61,46,1,,,,,,,,,,,,,,,,,,
5/28/13,0.29,81,52,,,,,,,,,,,,,,,,,,,
5/29/13,0,86,68,,,,,,,,,,,,,,,,,,,
5/30/13,0.53,88,66,,,,,,,,,,,,,,,,,,,
5/31/13,0.46,84,68,,,,,,,,,,,,,,,,,,,
6/01/13,0.09,81,64,,,1,,,,,,,,,,,,,,,,
6/02/13,0,74,55,,,,,,,,,,,,,,,,,,,
6/03/13,0,68,46,,,,,,,,,,,,,,,,,,,
6/04/13,0,72,50,,,,,,,,,,,,,,,,,,,
6/05/13,0,74,53,,,,,,,,,,,,,,,,,,,
6/06/13,0,70,57,,,,,,,,,,,,,,,,,,,
6/07/13,0,63,53,,,,,,,,,,,,,,,,,,,
6/08/13,0,72,58,,,,,,,,,,,,,,,,,,,
6/09/13,0.02,77,59,,,,,,,,,,,,,,,,,,,
6/10/13,0.51,71,62,,,,,,,,,,,,,,,,,,,
6/11/13,0,82,65,,,,,,,,,,,,,,,,,,,
6/12/13,0.49,76,64,,,,,,,,,,,,,,,,,,,
6/13/13,1.24,79,61,,,,,,,,,,,,,,,,,,,
6/14/13,0,79,61,,,,,,,,,,,,,,,,,,,
6/15/13,0.01,80,58,1,,,,,,,,,,,,,,,,,,
6/16/13,0.27,84,65,,,,,,,,,,,,,,,,,,,
6/17/13,0,87,60,,,1,,,,,,,,,,,,,,,,
6/18/13,0,74,57,,,1,,,,,,,,,,,,,,,,
6/19/13,0,74,51,,,,,,,,,,,,,,,,,,,
6/20/13,0,80,56,,,,,,,,,,,,,,,,,,,
6/21/13,0,86,62,,,,,,,,,,,,,,,,,,,
6/22/13,0.8,88,70,,,,,,,,,,,,,,,,,,,
6/23/13,0,89,70,,,,,,,,,,,,,,,,,,,
6/24/13,0,87,69,,,,,,,,,,,,,,,,,,,
6/25/13,0.56,86,69,,,,,,,,,,,,,,,,,,,
6/26/13,0.12,83,68,,,,,,,,,,,,,,,,,,,
6/27/13,1.49,83,67,,,,,,,,,,,,,,,,,,,
6/28/13,0.35,79,65,,,,,,,,,,,,,,,,,,,
6/29/13,0.06,78,65,,,,,,,,,,,,,,,,,,,
6/30/13,0,80,63,,,,,,,,,,,,,,,,,,,
7/01/13,1.49,69,61,1,,,,,,,,,,,,,,,,,,
7/02/13,0,74,61,,,,,,,,,,,,,,,,,,,
7/03/13,0,83,63,,,,,,,,,,,,,,,,,,,
7/04/13,0,82,71,,,,,,,,,,,,,,,,,,,
7/05/13,0.01,83,71,1,,,,,,,,,,,,,,,,,,
7/06/13,0.27,83,70,,,,,,,,,,,,,,,,,,,
7/07/13,0.01,82,70,1,,,,,,,,,,,,,,,,,,
7/08/13,0.38,83,68,,,,,,,,,,,,,,,,,,,
7/09/13,0.34,89,71,,,,,,,,,,,,,,,,,,,
7/10/13,0.02,88,69,,,,,,,,,,,,,,,,,,,
7/11/13,0,80,64,,,,,,,,,,,,,,,,,,,
7/12/13,0,82,58,,,,,,,,1,,,,,,,,,,,
7/13/13,0,83,64,,,,,,,,1,,,,,,,,,,,
7/14/13,0,89,69,,,,,,,,1,,,,,,,,,,,
7/15/13,0.26,93,75,,,,,,,,,,,,,,,,,,,
7/16/13,0.02,90,77,,,,,,,,,,,,,,,,,,,
7/17/13,0,94,75,,,,,,,,,,,,,,,,,,,
7/18/13,0.19,94,75,,,1,,,,,,,,,,,,,,,,
7/19/13,0.02,95,73,,,,,,,,,,,,,,,,,,,
7/20/13,0.3,87,72,,,,,,,,,,,,,,,,,,,
7/21/13,0,85,66,,,,,,,,,,,,,,,,,,,
7/22/13,0.01,81,70,,,,,,,,,,,,,,,,,,,
7/23/13,0.54,87,62,,,,,,,,,,,,,,,,,,,
7/24/13,0,74,57,,,,,,,,,,,,,,,,,,,
7/25/13,0,76,54,,,,,,,,1,,,,,,,,,,,
7/26/13,0,79,60,,,,,,,,,,,,,,,,,,,
7/27/13,0.18,75,57,,,,,,,,,,,,,,,,,,,
7/28/13,0,70,52,,,,,,,,,,,,,,,,,,,
7/29/13,0,72,57,,,,,,,,1,,,,,,,,,,,
7/30/13,0,79,54,,,,,,,,1,,,,,,,,,,,
7/31/13,0.1,77,67,1,,,,,,,,,,,,,,,,,,
8/01/13,0,82,64,,,,,,,,,,,,,,,,,,,
8/02/13,0,76,57,,,,,,,,,,,,,,,,,,,
8/03/13,0,81,62,,,,,,,,,,,,,,,,,,,
8/04/13,0,76,57,,,,,,,,,,,,,,,,,,,
8/05/13,0,73,61,,,,,,,,,,,,,,,,,,,
8/06/13,0.03,79,65,,,,,,,,1,,,,,,,,,,,
8/07/13,0.01,85,67,,,,,,,,,,,,,,,,,,,
8/08/13,0,79,67,1,,,,,,,,,,,,,,,,,,
8/09/13,0,82,63,,,,,,,,,,,,,,,,,,,
8/10/13,0,79,65,,,,,,,,,,,,,,,,,,,
8/11/13,0,83,59,,,,,,,,,,,,,,,,,,,
8/12/13,2.46,74,65,,,,,,,,,,,,,,,,,,,
8/13/13,0,69,55,1,,,,,,,,,,,,,,,,,,
8/14/13,0,72,51,,,,,,,,,,,,,,,,,,,
8/15/13,0,75,51,,,,,,,,,,,,,,,,,,,
8/16/13,0,79,56,,,,,,,,,,,,,,,,,,,
8/17/13,0,79,58,,,,,,,,1,,,,,,,,,,,
8/18/13,0,81,61,,,,,,,,,,,,,,,,,,,
8/19/13,0,83,62,,,,,,,,,,,,,,,,,,,
8/20/13,0,85,63,,,,,,,,,,,,,,,,,,,
8/21/13,0,87,67,,,,,,,,,,,,,,,,,,,
8/22/13,0.06,83,71,,,,,,,,,,,,,,,,,,,
8/23/13,0,84,64,,,,,,,,,,,,,,,,,,,
8/24/13,0,80,60,,,,,,,,,,,,,,,,,,,
8/25/13,0,87,61,,,,,,,,,,,,,,,,,,,
8/26/13,0,89,67,,,,,,,,,,,,,,,,,,,
8/27/13,0.97,84,73,,,,,,,,,,,,,,,,,,,
8/28/13,0.36,84,72,,,,,,,,,,,,,,,,,,,
8/29/13,0,88,68,,,,,,,,,,,,,,,,,,,
8/30/13,2.09,88,67,,,,,,,,,,,,,,,,,,,
8/31/13,0,81,71,,,,,,,,,,,,,,,,,,,
9/01/13,0.01,82,69,,,,,,,,,,,,,,,,,,,
9/02/13,0.04,79,60,1,,,,,,,,,,,,,,,,,,
9/03/13,0,75,59,,,,,,,,,,,,,,,,,,,
9/04/13,0,81,55,,,,,,,,,,,,,,,,,,,
9/05/13,0,73,57,,,,,,,,,,,,,,,,,,,
9/06/13,0,74,51,,,,,,,,,,,,,,,,,,,
9/07/13,0.01,81,57,,,,,,,,,,,,,,,,,,,
9/08/13,0,75,59,,,,,,,,,,,,,,,,,,,
9/09/13,0.11,74,56,1,,,,,,,,,,,,,,,,,,
9/10/13,0,93,72,1,,,,,,,,,,,,,,,,,,
9/11/13,0.08,91,70,,,,,,,,,,,,,,,,,,,
9/12/13,0,79,58,,,,,,,,,,,,,,,,,,,
9/13/13,0,62,45,,,,,,,,,,,,,,,,,,,
9/14/13,0,67,42,,,,,,,,,,,,,,,,,,,
9/15/13,0.02,65,49,1,,,,,,,,,,,,,,,,,,
9/16/13,0,64,47,1,,,,,,,,,,,,,,,,,,
9/17/13,0,67,42,,,,,,,,,,,,,,,,,,,
9/18/13,0,73,49,1,,,,,,,,,,,,,,,,,,
9/19/13,0,78,60,,,,,,,,,,,,,,,,,,,
9/20/13,0.75,83,65,,,,,,,,,,,,,,,,,,,
9/21/13,0.08,70,56,1,,,,,,,,,,,,,,,,,,
9/22/13,0,62,51,,,,,,,,,,,,,,,,,,,
9/23/13,0,63,45,,,,,,,,,,,,,,,,,,,
9/24/13,0,67,45,,,,,,,,,,,,,,,,,,,
9/25/13,0,73,48,1,,,,,,,,,,,,,,,,,,
9/26/13,0,75,49,1,,,,,,,,,,,,,,,,,,
9/27/13,0,74,50,1,,,,,,,,,,,,,,,,,,
9/28/13,0,74,54,,,,,,,,,,,,,,,,,,,
9/29/13,0.1,64,59,1,,,,,,,,,,,,,,,,,,
9/30/13,0,72,57,,,,,,,,,,,,,,,,,,,
10/01/13,0,72,52,,,,,,,,,,,,,,,,,,,
10/02/13,0,80,58,,,,,,,,,,,,,,,,,,,
10/03/13,0,77,58,,,,,,,,,,,,,,,,,,,
10/04/13,0,80,65,,,,,,,,,,,,,,,,,,,
10/05/13,0.49,74,66,,,,,,,,,,,,,,,,,,,
10/06/13,0.46,73,57,1,,,,,,,,,,,,,,,,,,
10/07/13,0,60,46,,,,,,,,,,,,,,,,,,,
10/08/13,0,65,43,,,,,,,,,,,,,,,,,,,
10/09/13,0,69,45,1,,,,,,,,,,,,,,,,,,
10/10/13,0,71,46,1,,,,,,,,,,,,,,,,,,
10/11/13,0,74,46,,,,,,,,,,,,,,,,,,,
10/12/13,0,75,51,,,,,,,,,,,,,,,,,,,
10/13/13,0,69,50,1,,,,,,,,,,,,,,,,,,
10/14/13,0,64,46,,,,,,,,,,,,,,,,,,,
10/15/13,0.05,64,44,1,,,,,,,,,,,,,,,,,,
10/16/13,0.01,63,52,1,,,,,,,,,,,,,,,,,,
10/17/13,0.09,52,46,1,,,,,,,,,,,,,,,,,,
10/18/13,0,64,40,1,,,,,,,,,,,,,,,,,,
10/19/13,0.21,49,36,1,,,,,,,,,,,,,,,,,,
10/20/13,0,59,38,,,,,,,,,,,,,,,,,,,
10/21/13,0.09,55,40,1,,,,,,,,,,,,,,,,,,
10/22/13,0,51,31,,,,,,,,,,,,,,,,,,,
10/23/13,0.01,49,32,,,,1,,,,,,,,,,,,,,,
10/24/13,0,48,29,,,,,,,,,,,,,,,,,,,
10/25/13,0,49,31,,,,,,,,,,,,,,,,,,,
10/26/13,0.07,50,37,1,,,,,,,,,,,,,,,,,,
10/27/13,0,53,32,,,,,,,,,,,,,,,,,,,
10/28/13,0,51,32,,,,,,,,,,,,,,,,,,,
10/29/13,0,50,36,,,,,,,,,,,,,,,,,,,
10/30/13,0.41,62,34,,,,,,,,,,,,,,,,,,,
10/31/13,1.59,62,54,,,,,,,,,,,,,,,,,,,
11/01/13,0.02,61,46,1,,,,,,,,,,,,,,,,,,
11/02/13,0.1,48,35,,,,,,,,,,,,,,,,,,,
11/03/13,0.01,46,34,,,,,,,,,,,,,,,,,,,
11/04/13,0,48,34,,,,,,,,,,,,,,,,,,,
11/05/13,0,55,39,,,,,,,,,,,,,,,,,,,
11/06/13,0.07,57,44,1,,,,,,,,,,,,,,,,,,
11/07/13,0.02,45,36,,,,,,,,,,,,,,,,,,,
11/08/13,0,45,32,,,,,,,,,,,,,,,,,,,
11/09/13,0,58,37,,,,,,,,,,,,,,,,,,,
11/10/13,0,49,35,1,,,,,,,,,,,,,,,,,,
11/11/13,0.18,44,28,1,,,,,,,,,,,,,,,,,,
11/12/13,0,35,24,,,,,,,,,,,,,,,,,,,
11/13/13,0,39,20,,,,,,,,,,,,,,,,,,,
11/14/13,0,50,29,,,,,,,,,,,,,,,,,,,
11/15/13,0,50,35,,,,,,,,,,,,,,,,,,,
11/16/13,0,56,34,1,,,,,,,,,,,,,,,,,,
11/17/13,0.99,64,48,,,,,,,,,,,,,,,,,,,
11/18/13,0,48,35,,,,,,,,,,,,,,,,,,,
11/19/13,0,42,30,,,,,,,,,,,,,,,,,,,
11/20/13,0,45,29,,,,,,,,,,,,,,,,,,,
11/21/13,0.31,46,40,1,,,,,,,,,,,,,,,,,,
11/22/13,0.1,46,28,1,,,,,,,,,,,,,,,,,,
11/23/13,0,31,17,,,,,,,,1,,,,,,,,,,,
11/24/13,0,26,14,,,,,,,,,,,,,,,,,,,
11/25/13,0,32,18,,,,,,,,,,,,,,,,,,,
11/26/13,0,36,30,,,,,,,,,,,,,,,,,,,
11/27/13,0,30,19,,,,,,,,,,,,,,,,,,,
11/28/13,0.02,29,18,1,,,,,,,,,,,,,,,,,,
11/29/13,0,34,17,,,,,,,,,,,,,,,,,,,
11/30/13,0,44,27,,,,,,,,,,,,,,,,,,,
12/01/13,0,46,27,,,,,,,,,,,,,,,,,,,
12/02/13,0,40,28,,,,,,,,,,,,,,,,,,,
12/03/13,0.09,40,27,,,,,,,,,,,,,,,,,,,
12/04/13,0,55,37,,,,,,,,,,,,,,,,,,,
12/05/13,0,59,31,,,,,,,,,,,,,,,,,,,
12/06/13,0,31,21,,,,,,,,,,,,,,,,,,,
12/07/13,0,26,16,,,,,,,,,,,,,,,,,,,
12/08/13,0.03,30,15,,,,,,,,,,,,,,,,,,,
12/09/13,0.04,30,20,,,,,,,,,,,,,,,,,,,
12/10/13,0,22,12,,,,,,,,,,,,,,,,,,,
12/11/13,0.01,24,8,,,,,,,,,,,,,,,,,,,
12/12/13,0,19,5,1,,,,,,,,,,,,,,,,,,
12/13/13,0,29,18,1,,,,,,,,,,,,,,,,,,
12/14/13,0.48,22,19,,,,,,,,,,,,,,,,,,,
12/15/13,0.03,25,15,,,,,,,,,,,,,,,,,,,
12/16/13,0.08,21,5,,,,,,,,,,,,,,,,,,,
12/17/13,0.03,27,14,,,,,,,,,,,,,,,,,,,
12/18/13,0,30,21,,,,,,,,,,,,,,,,,,,
12/19/13,0,40,25,1,,,,,,,,,,,,,,,,,,
12/20/13,0.34,41,34,,,,,,,,,,,,,,,,,,,
12/21/13,0.88,35,32,,,,,,,,,,,,,,,,,,,
12/22/13,0.25,39,33,1,,,,,,,,,,,,,,,,,,
12/23/13,0.02,35,23,,,,,,,,,,,,,,,,,,,
12/24/13,0,23,12,,,,,,,,,,,,,,,,,,,
12/25/13,0.01,25,11,1,,,,,,,,,,,,,,,,,,
12/26/13,0.05,29,24,1,,,,,,,,,,,,,,,,,,
12/27/13,0,39,26,1,,,,,,,,,,,,,,,,,,
12/28/13,0,47,31,,,,,,,,,,,,,,,,,,,
12/29/13,0,44,23,,,,,,,,,,,,,,,,,,,
12/30/13,0,23,14,,,,,,,,,,,,,,,,,,,
12/31/13,0.08,23,15,,,,,,,,,,,,,,,,,,,
1/01/14,0.3,17,11,1,,,,,,,,,,,,,,,,,,
1/02/14,0.16,15,4,,,,,,,,,,,,,,,,,,,
1/03/14,0,12,-5,,,,,,,,,,,,,,,,,,,
1/04/14,0,31,10,,,,,,,,,,,,,,,,,,,
1/05/14,0.9,32,20,,,,,,,,,,,,,,,,,,,
1/06/14,0.06,20,-14,,,,,,,,,,,,,,,,,,,
1/07/14,0,-1,-14,,,,,,,,,,,,,,,,,,,
1/08/14,0,16,-7,,,,,,,,,,,,,,,,,,,
1/09/14,0.03,22,-4,,,,,,,,,,,,,,,,,,,
1/10/14,0.35,38,22,,,,,,,,,,,,,,,,,,,
1/11/14,0.23,42,34,,,,,,,,,,,,,,,,,,,
1/12/14,0,37,33,,,,,,,,,,,,,,,,,,,
1/13/14,0,45,34,,,,,,,,,,,,,,,,,,,
1/14/14,0,39,25,,,,,,,,1,,,,,,,,,,,
1/15/14,0,31,21,,,,,,,,,,,,,,,,,,,
1/16/14,0.24,28,20,,,,,,,,,,,,,,,,,,,
1/17/14,0.03,32,18,1,,,,,,,,,,,,,,,,,,
1/18/14,0,19,6,1,,,,,,,,,,,,,,,,,,
1/19/14,0,28,15,,,,,,,,,,,,,,,,,,,
1/20/14,0.05,31,13,,,,,,,,,,,,,,,,,,,
1/21/14,0,13,0,,,,,,,,,,,,,,,,,,,
1/22/14,0.05,11,-6,,,,,,,,,,,,,,,,,,,
1/23/14,0.01,16,1,,,,,,,,,,,,,,,,,,,
1/24/14,0.01,17,-2,,,,,,,,1,,,,,,,,,,,
1/25/14,0.14,28,6,,,,,,,,,,,,,,,,,,,
1/26/14,0.16,28,2,1,,,,,,,,,,,,,,,,,,
1/27/14,0.14,27,-4,,,,,,,,,,,,,,,,,,,
1/28/14,0,6,-10,,,,,,,,,,,,,,,,,,,
1/29/14,0,16,-3,,,,,,,,,,,,,,,,,,,
1/30/14,0.06,27,7,1,,,,,,,,,,,,,,,,,,
1/31/14,0,34,27,1,,,,,,,,,,,,,,,,,,
2/01/14,0.75,35,27,,,,,,,,,,,,,,,,,,,
2/02/14,0,28,20,1,,,,,,,,,,,,,,,,,,
2/03/14,0,28,10,,,,,,,,,,,,,,,,,,,
2/04/14,0.02,24,7,,,,,,,,,,,,,,,,,,,
2/05/14,0.55,27,7,,,,,,,,,,,,,,,,,,,
2/06/14,0,20,2,,,,,,,,,,,,,,,,,,,
2/07/14,0,11,-4,,,,,,,,,,,,,,,,,,,
2/08/14,0.05,18,1,,,,,,,,,,,,,,,,,,,
2/09/14,0.1,25,13,,,,,,,,,,,,,,,,,,,
2/10/14,0,21,8,,,,,,,,,,,,,,,,,,,
2/11/14,0,17,1,,,,,,,,1,,,,,,,,,,,
2/12/14,0,20,-5,,,,,,,,,,,,,,,,,,,
2/13/14,0,29,8,,,,,,,,,,,,,,,,,,,
2/14/14,0.03,29,20,,,,,,,,,,,,,,,,,,,
2/15/14,0,23,7,,,,,,,,,,,,,,,,,,,
2/16/14,0.05,26,10,,,,,,,,,,,,,,,,,,,
2/17/14,0.29,25,-1,,,,,,,,,,,,,,,,,,,
2/18/14,0.07,41,22,,,,,,,,,,,,,,,,,,,
2/19/14,0,44,28,,,,,,,,,,,,,,,,,,,
2/20/14,0.9,45,27,,,,,,,,,,,,,,,,,,,
2/21/14,0,46,32,1,,,,,,,,,,,,,,,,,,
2/22/14,0,37,30,1,,,,,,,,,,,,,,,,,,
2/23/14,0,33,20,,,,,,,,,,,,,,,,,,,
2/24/14,0,26,19,,,,,,,,,,,,,,,,,,,
2/25/14,0,24,13,,,,,,,,,,,,,,,,,,,
2/26/14,0,17,7,,,,,,,,,,,,,,,,,,,
2/27/14,0.01,15,3,,,,,,,,,1,,,,,,,,,,
2/28/14,0,18,0,,,,,,,,,,,,,,,,,,,
3/01/14,0.22,30,17,1,,,,,,,,,,,,,,,,,,
3/02/14,0.16,19,8,,,,,,,,,,,,,,,,,,,
3/03/14,0,17,0,,,,,,,,,,,,,,,,,,,
3/04/14,0,21,0,,,,,,,,,,,,,,,,,,,
3/05/14,0,24,14,,,,,,,,,,,,,,,,,,,
3/06/14,0,26,13,,,,,,,,,,,,,,,,,,,
3/07/14,0,44,10,,,,,,,,1,,,,,,,,,,,
3/08/14,0.16,38,24,,,,,,,,,,,,,,,,,,,
3/09/14,0,36,19,,,,,,,,,,,,,,,,,,,
3/10/14,0,47,35,,,,,,,,1,,,,,,,,,,,
3/11/14,0.14,53,36,,,,,,,,,,,,,,,,,,,
3/12/14,0.57,37,8,,,,,,,,,,,,,,,,,,,
3/13/14,0,23,3,,,,,,,,,,,,,,,,,,,
3/14/14,0,51,17,,,,,,,,,,,,,,,,,,,
3/15/14,0,41,27,,,,,,,,,,,,,,,,,,,
3/16/14,0,27,12,,,,,,,,,,,,,,,,,,,
3/17/14,0,31,11,,,,,,,,,,,,,,,,,,,
3/18/14,0,47,25,,,,,,,,,,,,,,,,,,,
3/19/14,0.09,51,35,,,,,,,,,,,,,,,,,,,
3/20/14,0,41,29,1,,,,,,,,,,,,,,,,,,
3/21/14,0,41,24,,,,,,,,1,,,,,,,,,,,
3/22/14,0.06,42,29,,,,,,,,,,,,,,,,,,,
3/23/14,0,29,17,,,,,,,,,,,,,,,,,,,
3/24/14,0,33,16,,,,,,,,,,,,,,,,,,,
3/25/14,0.03,35,16,1,,,,,,,,,,,,,,,,,,
3/26/14,0,33,11,,,,,,,,,,,,,,,,,,,
3/27/14,0.06,46,28,,,,,,,,,,,,,,,,,,,
3/28/14,0,52,40,,,,,,,,,,,,,,,,,,,
3/29/14,0,40,32,1,,,,,,,,,,,,,,,,,,
3/30/14,0,53,26,,,,,,,,,,,,,,,,,,,
3/31/14,0,58,30,,,,,,,,,,,,,,,,,,,
4/01/14,0.01,64,39,,,,,,,,,,,,,,,,,,,
4/02/14,0,58,34,,,,,,,,,,,,,,,,,,,
4/03/14,0.3,40,34,,,,,,,,,,,,,,,,,,,
4/04/14,0.12,50,36,,,,,,,,,,,,,,,,,,,
4/05/14,0,51,32,1,,,,,,,,,,,,,,,,,,
4/06/14,0,55,28,,,,,,,,,,,,,,,,,,,
4/07/14,0.4,54,33,1,,,,,,,,,,,,,,,,,,
4/08/14,0.07,63,39,1,,,,,,,,,,,,,,,,,,
4/09/14,0,58,36,,,,,,,,,,,,,,,,,,,
4/10/14,0.01,71,43,,,,,,,,,,,,,,,,,,,
4/11/14,0,69,42,,,,,,,,1,,,,,,,,,,,
4/12/14,0,72,40,1,,,,,,,,,,,,,,,,,,
4/13/14,0,79,48,,,,,,,,,,,,,,,,,,,
4/14/14,0.14,71,32,1,,,,,,,,,,,,,,,,,,
4/15/14,0.17,33,26,1,,,,,,,,,,,,,,,,,,
4/16/14,0,41,22,,,,,,,,,,,,,,,,,,,
4/17/14,0,63,32,,,,,,,,,,,,,,,,,,,
4/18/14,0,65,41,,,,,,,,,,,,,,,,,,,
4/19/14,0,56,35,,,,,,,,,,,,,,,,,,,
4/20/14,0,72,37,,,,,,,,,,,,,,,,,,,
4/21/14,0.01,80,43,,,,,,,,1,,,,,,,,,,,
4/22/14,0.01,62,41,,,,,,,,,,,,,,,,,,,
4/23/14,0,57,38,,,,,,,,,,,,,,,,,,,
4/24/14,0,55,40,,,,,,,,,,,,,,,,,,,
4/25/14,0.22,54,43,,,,,,,,,,,,,,,,,,,
4/26/14,0,59,39,,,,,,,,,,,,,,,,,,,
4/27/14,0,54,34,,,,,,,,,,,,,,,,,,,
4/28/14,0.01,53,46,,,,,,,,,,,,,,,,,,,
4/29/14,1.04,76,47,,,,,,,,,,,,,,,,,,,
4/30/14,0.06,67,52,1,,,,,,,,,,,,,,,,,,
5/01/14,0,56,44,,,,,,,,,,,,,,,,,,,
5/02/14,0,58,47,1,,,,,,,,,,,,,,,,,,
5/03/14,0.04,62,47,1,,,,,,,,,,,,,,,,,,
5/04/14,0,60,44,1,,,,,,,,,,,,,,,,,,
5/05/14,0.03,55,42,,,,,,,,,,,,,,,,,,,
5/06/14,0,62,39,,,,,,,,,,,,,,,,,,,
5/07/14,0.49,63,45,,,,,,,,,,,,,,,,,,,
5/08/14,0,87,52,,,,,,,,,,,,,,,,,,,
5/09/14,0.03,80,62,,,,,,,,,,,,,,,,,,,
5/10/14,0,74,54,,,,,,,,,,,,,,,,,,,
5/11/14,0,77,49,,,,,,,,,,,,,,,,,,,
5/12/14,1.12,75,61,,,,,,,,,,,,,,,,,,,
5/13/14,0.65,88,64,,,,,,,,,,,,,,,,,,,
5/14/14,0.25,63,50,,,,,,,,,,,,,,,,,,,
5/15/14,0.32,64,44,1,,,,,,,,,,,,,,,,,,
5/16/14,0,56,36,,,,,,,,,,,,,,,,,,,
5/17/14,0.01,57,43,,,,,,,,,,,,,,,,,,,
5/18/14,0,68,39,,,,,,,,,,,,,,,,,,,
5/19/14,0,72,45,,,,,,,,,,,,,,,,,,,
5/20/14,0.04,76,55,,,,,,,,,,,,,,,,,,,
5/21/14,0.14,84,62,,,,,,,,,,,,,,,,,,,
5/22/14,0,73,58,,,,,,,,,,,,,,,,,,,
5/23/14,0,71,51,,,,,,,,,,,,,,,,,,,
5/24/14,0,79,51,,,,,,,,,,,,,,,,,,,
5/25/14,0,82,54,,,,,,,,,,,,,,,,,,,
5/26/14,0,86,59,,,,,,,,1,,,,,,,,,,,
5/27/14,1.68,86,67,,,,,,,,,,,,,,,,,,,
5/28/14,0.07,69,59,,,,,,,,,,,,,,,,,,,
5/29/14,0,75,54,,,,,,,,1,,,,,,,,,,,
5/30/14,0,78,54,,,,,,,,1,,,,,,,,,,,
5/31/14,0,80,60,,,,,,,,,,,,,,,,,,,
6/01/14,0,83,56,,,,,,,,,,,,,,,,,,,
6/02/14,0.21,85,66,,,,,,,,,,,,,,,,,,,
6/03/14,0.01,81,62,,,,,,,,,,,,,,,,,,,
6/04/14,0.22,68,58,1,,,,,,,,,,,,,,,,,,
6/05/14,0,75,52,,,,,,,,,,,,,,,,,,,
6/06/14,0,80,51,,,,,,,,1,,,,,,,,,,,
6/07/14,0,80,56,,,,,,,,,,,,,,,,,,,
6/08/14,0.15,78,61,1,,,,,,,,,,,,,,,,,,
6/09/14,0,81,57,,,,,,,,,,,,,,,,,,,
6/10/14,0,77,59,,,,,,,,,,,,,,,,,,,
6/11/14,0.46,79,65,1,,,,,,,,,,,,,,,,,,
6/12/14,0.02,78,66,,,,,,,,,,,,,,,,,,,
6/13/14,0,71,52,,,,,,,,,,,,,,,,,,,
6/14/14,0,76,48,,,,,,,,,,,,,,,,,,,
6/15/14,0,79,55,,,,,,,,,,,,,,,,,,,
6/16/14,0,89,66,,,,,,,,,,,,,,,,,,,
6/17/14,0.01,91,67,,,,,,,,,,,,,,,,,,,
6/18/14,1.77,80,66,,,,,,,,,,,,,,,,,,,
6/19/14,0.24,76,64,,,,,,,,,,,,,,,,,,,
6/20/14,0.09,70,54,,,,,,,,,,,,,,,,,,,
6/21/14,0,80,55,1,,,,,,,,,,,,,,,,,,
6/22/14,0.01,80,63,,,,,,,,,,,,,,,,,,,
6/23/14,0.01,80,63,,,,,,,,,,,,,,,,,,,
6/24/14,0.8,81,68,,,,,,,,,,,,,,,,,,,
6/25/14,0,81,67,1,,,,,,,,,,,,,,,,,,
6/26/14,0,80,61,,,,,,,,,,,,,,,,,,,
6/27/14,0,83,61,,,,,,,,,,,,,,,,,,,
6/28/14,0,88,65,,,,,,,,,,,,,,,,,,,
6/29/14,0,87,71,,,,,,,,1,,,,,,,,,,,
6/30/14,0,87,72,1,,,,,,,,,,,,,,,,,,
7/01/14,0.54,85,67,,,,,,,,,,,,,,,,,,,
7/02/14,0,79,66,,,,,,,,,,,,,,,,,,,
7/03/14,0.01,73,58,,,,,,,,1,,,,,,,,,,,
7/04/14,0,77,55,,,,,,,,,,,,,,,,,,,
7/05/14,0,78,54,,,,,,,,1,,,,,,,,,,,
7/06/14,0,81,60,,,,,,,,,,,,,,,,,,,
7/07/14,0.25,87,68,,,,,,,,,,,,,,,,,,,
7/08/14,0.27,81,66,1,,,,,,,,,,,,,,,,,,
7/09/14,0,78,61,,,,,,,,,,,,,,,,,,,
7/10/14,0,78,59,,,,,,,,,,,,,,,,,,,
7/11/14,0,80,58,,,,,,,,1,,,,,,,,,,,
7/12/14,0,86,66,,,,,,,,,,,,,,,,,,,
7/13/14,0.04,85,68,1,,,,,,,,,,,,,,,,,,
7/14/14,0.17,84,66,,,,,,,,,,,,,,,,,,,
7/15/14,0,73,59,,,,,,,,,,,,,,,,,,,
7/16/14,0,71,53,,,,,,,,,,,,,,,,,,,
7/17/14,0,78,56,,,,,,,,,,,,,,,,,,,
7/18/14,0,79,57,,,,,,,,1,,,,,,,,,,,
7/19/14,0.01,73,63,1,,,,,,,,,,,,,,,,,,
